qid,type,rr
QM:DOID:5435:0,QM,1.0
QM:DOID:8431:0,QM,1.0
QM:DOID:0050919:0,QM,1.0
QM:DOID:0110213:0,QM,1.0
QM:DOID:0080128:0,QM,0.0
QM:DOID:9870:0,QM,0.2
QM:DOID:0060248:0,QM,0.0
QM:DOID:14692:0,QM,0.0
QM:DOID:0112290:0,QM,0.0
QM:DOID:0080580:0,QM,1.0
QM:DOID:1159:0,QM,0.5
QM:DOID:0110227:0,QM,0.0
QM:DOID:0070082:0,QM,0.0
QM:DOID:0050453:0,QM,0.14285714285714285
QM:DOID:0110760:0,QM,1.0
QM:DOID:0080979:0,QM,1.0
QM:DOID:0112372:0,QM,0.3333333333333333
QM:DOID:905:0,QM,0.0
QM:DOID:341:0,QM,0.0
QM:DOID:0070013:0,QM,0.5
QM:DOID:0112143:0,QM,0.0
QM:DOID:0060558:0,QM,0.0
QM:DOID:10934:0,QM,0.0
QM:DOID:3690:0,QM,0.2
QM:DOID:2218:0,QM,0.3333333333333333
QM:DOID:0111263:0,QM,0.0
QM:DOID:8645:0,QM,0.0
QM:DOID:14224:0,QM,1.0
QM:DOID:9146:0,QM,1.0
QM:DOID:0110114:0,QM,0.0
QM:DOID:0110644:0,QM,0.0
QM:DOID:4991:0,QM,1.0
QM:DOID:0111266:0,QM,0.0
QM:DOID:5104:0,QM,1.0
QM:DOID:12683:0,QM,0.0
QM:DOID:576:0,QM,0.125
QM:DOID:0060502:0,QM,0.3333333333333333
QM:DOID:0050800:0,QM,1.0
QM:DOID:0080176:0,QM,0.3333333333333333
QM:DOID:0070425:0,QM,0.25
QM:DOID:0060698:0,QM,0.0
QM:DOID:0060365:0,QM,1.0
QM:DOID:3116:0,QM,0.2
QM:DOID:0111026:0,QM,0.2
QM:DOID:0050719:0,QM,0.0
QM:DOID:0080910:0,QM,0.0
QM:DOID:0080949:0,QM,1.0
QM:DOID:0080829:0,QM,0.14285714285714285
QM:DOID:0111506:0,QM,0.0
QM:DOID:0110753:0,QM,0.25
QM:DOID:8481:0,QM,0.0
QM:DOID:0111941:0,QM,0.0
QM:DOID:12294:0,QM,0.2
QM:DOID:9339:0,QM,1.0
QM:DOID:0060719:0,QM,1.0
QM:DOID:1995:0,QM,0.0
QM:DOID:0111484:0,QM,0.0
QM:DOID:9063:0,QM,0.0
QM:DOID:6148:0,QM,0.3333333333333333
QM:DOID:0081395:0,QM,0.0
QM:DOID:574:0,QM,0.14285714285714285
QM:DOID:0112294:0,QM,0.0
QM:DOID:6193:0,QM,0.125
QM:DOID:0070268:0,QM,0.0
QM:DOID:0111528:0,QM,0.0
QM:DOID:65:0,QM,0.0
QM:DOID:0111685:0,QM,0.0
QM:DOID:0061120:0,QM,0.5
QM:DOID:3565:0,QM,1.0
QM:DOID:4409:0,QM,0.0
QM:DOID:0112100:0,QM,0.0
QM:DOID:0060535:0,QM,0.0
QM:DOID:0060716:0,QM,1.0
QM:DOID:2121:0,QM,0.0
QM:DOID:589:0,QM,0.2
QM:DOID:0080080:0,QM,1.0
QM:DOID:0110676:0,QM,0.0
QM:DOID:0110237:0,QM,0.0
QM:DOID:77:0,QM,0.0
QM:DOID:0081001:0,QM,0.0
QM:DOID:0060263:0,QM,0.0
QM:DOID:0112169:0,QM,0.125
QM:DOID:0110831:0,QM,1.0
QM:DOID:0112309:0,QM,0.0
QM:DOID:3763:0,QM,1.0
QM:DOID:0040091:0,QM,1.0
QM:DOID:13095:0,QM,0.0
QM:DOID:0060768:0,QM,0.0
QM:DOID:0050424:0,QM,0.0
QM:DOID:6262:0,QM,0.1
QM:DOID:0060254:0,QM,0.1111111111111111
QM:DOID:0111030:0,QM,0.5
QM:DOID:4977:0,QM,0.3333333333333333
QM:DOID:1920:0,QM,0.0
QM:DOID:3120:0,QM,0.5
QM:DOID:66:0,QM,0.5
QM:DOID:0081439:0,QM,0.0
QM:DOID:0111899:0,QM,0.0
QM:DOID:1614:0,QM,1.0
QM:DOID:1082:0,QM,0.3333333333333333
QM:DOID:0060958:0,QM,0.0
QM:DOID:7144:0,QM,0.25
QM:DOID:2983:0,QM,0.3333333333333333
QM:DOID:0112240:0,QM,0.0
QM:DOID:0060415:0,QM,0.3333333333333333
QM:DOID:0060889:0,QM,0.0
QM:DOID:0111846:0,QM,0.5
QM:DOID:0080133:0,QM,0.0
QM:DOID:9598:0,QM,1.0
QM:DOID:5398:0,QM,0.2
QM:DOID:0110893:0,QM,0.5
QM:DOID:0060781:0,QM,0.0
QM:DOID:0070656:0,QM,0.0
QM:DOID:0111396:0,QM,0.3333333333333333
QM:DOID:0070651:0,QM,0.0
QM:DOID:4265:0,QM,0.0
QM:DOID:0110147:0,QM,0.0
QM:DOID:883:0,QM,0.1
QM:DOID:1094:0,QM,0.5
QM:DOID:3117:0,QM,0.0
QM:DOID:0111716:0,QM,0.0
QM:DOID:1338:0,QM,0.1111111111111111
QM:DOID:3388:0,QM,1.0
QM:DOID:4552:0,QM,0.5
QM:DOID:0111017:0,QM,1.0
QM:DOID:0050833:0,QM,0.0
QM:DOID:14308:0,QM,0.3333333333333333
